,pincode,user_count
18521,814155,73
16336,743504,73
8205,494776,73
1776,206303,73
1764,206245,73
1772,206253,73
17248,770015,73
1403,181141,73
8237,495552,73
216,125055,73
18840,832104,73
7745,474006,73
10976,580024,73
3938,312604,73
3995,313701,73
8918,509201,73
1931,210207,73
18613,823001,73
18614,823002,73
11834,606708,73
3520,283105,73
3507,282002,73
11778,605651,73
3514,282009,73
3522,283111,73
2881,248197,73
8510,502316,73
2504,232108,73
11246,585213,73
3583,285001,73
3551,284003,73
7371,455227,73
3499,281403,73
6987,440024,73
6989,440026,73
7191,444506,73
18720,827013,73
18667,825108,73
3864,307025,73
16299,743375,73
6899,431511,73
17871,791102,73
3962,313031,73
3993,313605,73
3961,313027,73
16913,761026,73
247,127021,73
250,127026,73
7051,441801,73
18289,802201,73
3168,271002,73
2433,230129,73
2999,261131,73
9698,524314,73
3006,261202,73
8664,505415,73
1607,201304,73
3198,271312,73
3171,271123,73
3192,271306,73
18339,803201,73
18362,804417,73
18314,802301,73
18317,802312,73
9656,524101,73
19135,844505,73
19123,844125,73
19125,844127,73
12972,631502,73
2164,223223,73
2165,223224,73
74,110076,73
93,110096,73
19252,847308,73
7964,485331,73
7783,476444,73
16523,754102,73
18978,841311,73
2043,221010,73
7950,484774,73
2141,222161,73
19300,848208,73
19285,848127,73
19315,848505,73
16662,756041,73
2587,242301,73
2591,242307,73
15769,731214,73
1664,202410,73
15774,731220,73
50,110051,73
37,110037,73
19231,847226,73
9239,517640,73
2132,222139,73
16616,755013,73
2046,221101,73
17388,781354,73
1667,202413,73
8262,496001,73
2569,241403,73
2564,241303,73
17357,781314,73
15710,723102,73
19304,848213,73
11274,585305,74
19307,848236,74
7,110007,74
19112,844114,74
19358,852106,74
5404,393001,74
19404,854103,74
8181,494333,74
4973,382418,74
2072,221306,74
9035,515661,74
19191,845454,74
13708,671541,74
5298,389350,74
19106,844101,74
13041,632512,74
1673,202522,74
1668,202414,74
72,110074,74
15706,722207,74
11289,585320,74
16293,743368,74
16300,743376,74
18686,825323,74
4080,322001,74
8893,508286,74
3868,307029,74
3579,284405,74
7380,456010,74
9910,533222,74
2501,232105,74
2976,251002,74
15167,711109,74
18204,800007,74
3079,262723,74
9260,518134,74
1593,201014,74
2603,243123,74
15642,722101,74
3646,302002,74
8442,501504,74
8477,502257,74
16272,743294,74
7364,455001,74
3655,302016,74
7318,452009,74
11865,607101,74
16069,741126,74
3224,271840,74
3210,271604,74
18376,804432,74
17035,764045,74
10487,571439,74
8142,493449,74
3323,273207,74
2360,228145,74
16147,742134,74
18372,804427,74
19172,845426,74
82,110085,74
88,110091,74
19124,844126,74
19083,843314,74
16529,754108,74
11677,603203,74
3183,271208,74
3219,271824,74
18620,824102,74
3612,301028,74
18682,825319,74
3792,305623,74
7538,464001,74
275,131001,74
18598,822118,74
16289,743355,74
8091,491558,74
9537,522615,74
3478,281004,74
1402,181133,74
8223,495334,74
7507,462010,74
18472,813204,74
16254,743248,74
8569,503306,74
2827,247551,74
18014,795145,74
9886,533006,74
7143,443308,74
18704,825412,74
6986,440023,74
15476,721127,74
9988,533445,74
15310,712701,74
7758,475220,74
1412,181206,74
15882,734005,74
6859,431128,74
6877,431203,74
10326,562159,74
11108,582114,74
11110,582116,74
16149,742136,74
18432,811310,74
18420,811211,74
3328,273301,74
2466,231208,74
3260,272162,74
7419,457779,74
10413,571121,74
1824,208021,74
5740,401403,74
18986,841405,74
17433,782142,74
2618,243505,74
9778,531027,74
2989,251314,74
8633,505172,74
4581,360003,74
211,125050,74
4042,321024,74
12251,621215,74
18754,828201,74
18783,829110,74
2279,226008,74
6938,431715,74
18733,828113,74
2291,226020,74
237,126102,74
2237,225121,74
11412,591103,74
18880,834006,74
137,122108,74
4237,331022,74
17814,788163,74
15616,721642,74
16872,759127,74
1984,212207,74
18934,841205,74
4441,341025,74
8017,486882,74
8032,487330,74
4261,331507,74
4326,333001,74
6623,422003,74
6611,421501,74
9330,518599,74
4531,343029,74
12867,629802,74
5968,411048,74
2657,244255,74
4535,343040,74
1991,212217,74
7770,476111,74
3402,275305,74
16196,742224,74
11496,591310,74
2950,250342,74
2953,250401,74
7624,470002,74
3347,274149,74
18447,813102,74
3332,273305,74
3331,273304,74
15568,721451,74
2940,250101,74
2942,250104,74
9822,532127,74
15208,711408,74
6596,421202,74
6603,421305,74
6042,413006,74
6017,412308,74
19419,854203,74
7944,484660,74
19156,845404,74
5520,395010,74
5514,395004,74
2012,212635,74
16564,754207,74
2153,222302,74
19090,843321,74
4728,363001,74
19133,844503,74
19134,844504,74
17420,782122,74
5519,395009,74
19319,851112,74
16724,756181,74
19230,847225,74
76,110078,74
8268,496116,74
10212,560046,74
15729,723149,74
19302,848210,74
8849,508115,74
16940,761111,74
2051,221107,74
7920,483770,74
5103,384265,74
19313,848503,74
19374,852126,74
8185,494337,74
2447,230201,74
8727,506143,74
3091,262902,74
3092,262903,74
15744,723201,74
15770,731215,74
17490,783331,74
17524,783392,74
441,141003,75
17518,783384,75
15079,700084,75
8717,506015,75
7462,460330,75
431,140601,75
3080,262724,75
16706,756130,75
5445,394210,75
19375,852127,75
18654,824232,75
18643,824206,75
8084,491337,75
18603,822123,75
3652,302012,75
19228,847223,75
4830,365565,75
7929,484116,75
16624,755022,75
11325,586111,75
11328,586114,75
5498,394650,75
2035,221002,75
5538,396065,75
19264,847421,75
4986,382443,75
5998,412207,75
4505,342306,75
18928,841101,75
2685,244925,75
1551,193222,75
1521,192124,75
15206,711404,75
7639,470226,75
7623,470001,75
3388,274802,75
15993,735304,75
17192,768109,75
8584,504109,75
15848,733140,75
1589,201010,75
7774,476221,75
7775,476224,75
1581,201002,75
5953,411033,75
5908,410501,75
11166,583218,75
8027,487110,75
2281,226010,75
4250,331304,75
18884,834010,75
8977,515101,75
2200,224171,75
5935,411014,75
17800,788119,75
8397,500081,75
15572,721455,75
17755,787055,75
17779,788030,75
10070,534312,75
4191,326501,75
4163,325205,75
1782,207123,75
4001,313708,75
12267,621313,75
6887,431401,75
4038,321001,75
4106,322230,75
8641,505209,75
2964,250611,75
9303,518432,75
7807,480106,75
10862,577225,75
5712,400706,75
1613,201310,75
19041,843105,75
3236,271882,75
3288,272207,75
3292,272301,75
3282,272201,75
10171,560003,75
4092,322201,75
4098,322212,75
6865,431134,75
10308,562117,75
18847,832301,75
167,124001,75
4160,325202,75
1748,206120,75
1750,206122,75
1751,206123,75
1775,206302,75
2534,233227,75
18066,796901,75
2368,229001,75
2355,228131,75
18494,814102,75
11465,591230,75
18555,816110,75
11805,606115,75
3426,276202,75
9534,522612,75
2785,246721,75
2691,245206,75
1722,205001,75
2292,226021,75
15398,713335,75
18619,824101,75
3515,282010,75
3545,283204,75
3510,282005,75
18615,823003,75
17977,795010,75
1847,209217,75
18331,803114,75
3180,271205,75
2449,230204,75
15058,700063,75
96,121003,75
5695,400601,75
3324,273209,75
16146,742133,75
16148,742135,75
8133,493228,75
8671,505453,75
16320,743424,75
1877,209722,75
1871,209625,75
11871,607107,75
8448,501511,75
2789,246725,75
8472,502248,75
2821,247341,75
17622,785601,75
1603,201206,75
2663,244402,75
8668,505450,75
3009,261205,75
3007,261203,75
3108,263139,75
1842,209206,75
18532,815312,75
3542,283201,75
2845,247774,75
11253,585220,75
3883,311001,75
6900,431512,75
8188,494442,75
10220,560054,75
10241,560075,75
17444,782426,75
11341,586127,75
11344,586130,75
1671,202520,75
17451,782441,75
16665,756044,75
15840,733127,75
17393,781366,75
7780,476337,75
19430,854312,75
13710,671543,75
11590,600087,75
19406,854105,75
11648,602024,75
19388,852213,75
19420,854204,75
19142,845103,75
19284,848125,75
6,110006,75
4759,363660,75
13066,635109,75
13691,671314,75
34,110034,76
2076,221310,76
10087,534350,76
18908,835221,76
146,123001,76
6802,425418,76
6855,431124,76
7399,457001,76
11742,605001,76
18443,812004,76
8818,507166,76
7290,451113,76
7319,452010,76
19050,843114,76
19045,843109,76
775,146001,76
8579,504102,76
7495,461668,76
1745,206001,76
75,110077,76
8236,495551,76
17340,781137,76
19086,843317,76
19089,843320,76
19132,844502,76
5711,400705,76
1693,203207,76
2577,241504,76
2563,241302,76
8834,507302,76
3668,302029,76
18105,798621,76
19144,845105,76
18095,798611,76
18639,824201,76
17988,795115,76
8545,503175,76
17386,781352,76
8608,504295,76
8624,504346,76
2462,231001,76
10170,560002,76
2687,244927,76
2659,244302,76
15574,721457,76
6799,425415,76
4232,328030,76
4223,328021,76
4224,328022,76
4204,327001,76
12278,621704,76
16524,754103,76
16525,754104,76
7785,477001,76
98,121005,76
18590,822110,76
8662,505404,76
18165,799207,76
9706,524322,76
9699,524315,76
3443,276404,76
17115,767001,76
5632,400030,76
81,110084,76
1853,209306,76
16044,737111,76
15381,713301,76
16805,758025,76
1972,211019,76
11706,604151,76
3361,274305,76
3346,274001,76
16448,752081,76
7769,476001,76
2219,224209,76
8738,506172,76
3176,271201,76
17828,788723,76
1860,209402,76
17416,782105,76
17468,783101,76
2570,241404,76
15804,732126,76
1659,202395,76
1646,202150,76
1634,202133,76
2596,243001,76
15191,711309,76
3808,305921,76
3865,307026,76
9934,533255,76
4536,343041,76
12858,629501,76
18955,841226,76
8103,492001,76
11028,581212,76
16238,743145,76
16190,742201,76
16155,742148,76
11103,582102,76
6693,423203,76
18894,835207,76
4369,334001,76
1566,193504,76
16402,752002,76
2252,225302,76
8051,488441,76
7701,473001,76
213,125052,76
4049,321204,76
15475,721126,76
8455,502107,76
17493,783334,76
17494,783335,76
6613,421503,76
6599,421301,76
17938,793114,76
8719,506104,76
18243,801503,76
19212,847108,76
7695,472338,76
18975,841301,76
12717,627861,76
17548,784146,76
1622,202121,76
10200,560033,76
1602,201204,76
2288,226017,76
2276,226005,76
8076,491226,76
8078,491228,76
8069,491001,76
1904,209861,76
11446,591201,76
3390,275101,76
3405,276001,76
9515,522415,76
18478,813210,76
15054,700059,76
3086,262802,76
3075,262701,76
19256,847403,76
44,110044,76
19461,855117,76
19460,855116,76
19456,855108,76
18419,811202,76
3317,273163,76
19429,854311,76
4971,382405,76
19289,848132,76
19318,851111,76
9104,516267,76
17754,787054,76
10323,562138,76
61,110062,76
5130,385120,76
7934,484330,76
3238,271902,76
1450,184120,76
7918,483501,76
19440,854330,76
19280,848117,77
18422,811213,77
3316,273162,77
2079,221314,77
4912,380021,77
4987,382445,77
18697,825405,77
3096,262907,77
11624,600125,77
4253,331403,77
8841,508001,77
18477,813209,77
2651,244231,77
10148,535521,77
10395,571101,77
15851,733143,77
2554,241123,77
2555,241124,77
19145,845106,77
19039,843103,77
19101,843332,77
8241,495556,77
2551,241001,77
19049,843113,77
11467,591232,77
3717,303507,77
19138,844508,77
18650,824217,77
8886,508266,77
8877,508248,77
8881,508254,77
5699,400605,77
5714,400708,77
19032,842001,77
5707,400701,77
5698,400604,77
4664,361310,77
17360,781317,77
8198,494556,77
8255,495687,77
17574,784179,77
4235,331001,77
16319,743423,77
1898,209821,77
16325,743429,77
15704,722205,77
18729,828109,77
6143,413517,77
9243,517644,77
11430,591122,77
7988,486123,77
10378,570016,77
1815,208011,77
15990,735301,77
19165,845418,77
4562,344704,77
4564,344706,77
1670,202421,77
10258,560092,77
18096,798612,77
109,121103,77
8261,495695,77
17422,782124,77
18541,815353,77
18984,841403,77
10172,560004,77
2681,244921,77
2682,244922,77
2660,244303,77
10192,560024,77
11352,586208,77
6600,421302,77
18917,835231,77
8679,505469,77
17555,784160,77
17497,783339,77
4913,380022,77
4040,321022,77
6901,431513,77
2238,225122,77
2218,224208,77
7740,474001,77
1557,193303,77
18363,804418,77
8984,515144,77
16864,759119,77
3476,281001,77
2828,247554,77
8163,493992,77
19187,845450,77
95,121002,77
94,121001,77
3023,261505,77
19183,845437,77
4736,363310,77
13693,671316,77
11145,583126,77
16193,742213,77
9341,520013,77
430,140507,77
439,141001,77
2807,246762,77
3438,276305,77
7188,444503,77
16127,741502,77
2975,251001,77
2996,261001,77
12765,628552,77
2574,241501,77
15807,732138,77
15746,723212,77
17423,782125,77
17462,782480,77
17841,788802,77
3350,274202,77
2246,225204,77
18361,804408,77
3227,271851,77
3308,273016,77
1978,212201,77
19392,852217,77
5517,395007,77
5419,393130,77
5346,391168,77
3291,272271,77
17753,787053,77
15583,721501,77
19449,854339,77
16639,756003,77
3294,273001,77
5135,385320,77
5057,383310,77
16572,754215,77
16547,754139,77
10066,534301,77
8869,508233,77
13699,671323,77
18875,834001,77
4267,331803,77
6752,425001,77
17672,785690,77
1497,190015,77
8955,509358,77
6789,425405,78
8932,509228,78
11399,590003,78
18426,811303,78
18382,804453,78
18399,805124,78
7513,462022,78
18876,834002,78
8378,500060,78
11379,587125,78
3239,271903,78
11705,604102,78
5134,385310,78
5704,400612,78
19055,843119,78
3759,305001,78
5284,389210,78
3221,271830,78
17425,782127,78
3167,271001,78
8434,501203,78
15147,700152,78
2197,224164,78
10613,573201,78
3277,272192,78
3307,273015,78
16460,752101,78
2194,224158,78
17833,788728,78
19446,854336,78
16654,756033,78
7937,484440,78
3000,261135,78
18198,800001,78
15182,711227,78
4500,342301,78
15799,732121,78
8744,506244,78
198,125001,78
4090,322033,78
10846,577203,78
886,152023,78
4105,322220,78
6796,425412,78
10185,560017,78
1513,191131,78
8733,506165,78
17478,783129,78
13038,632509,78
2349,228001,78
83,110086,78
17127,767026,78
8176,494226,78
11155,583137,78
11766,605201,78
3022,261502,78
1830,208027,78
19007,841426,78
5949,411028,78
16240,743166,78
15402,713339,78
8489,502285,78
7190,444505,78
8283,496445,78
15003,700008,78
5780,402201,78
15470,721121,78
6996,440034,78
11781,605702,78
18076,797103,78
19098,843329,78
15280,712413,78
11813,606208,78
1792,207248,78
15868,733208,78
2497,232101,78
17353,781309,78
1761,206242,78
2652,244235,78
11332,586118,78
5271,389130,78
19391,852216,78
3088,262804,78
5516,395006,78
4967,382340,78
2832,247663,78
19362,852110,78
5535,396051,78
18705,825413,78
8072,491221,78
16294,743370,78
2620,243601,78
8088,491444,78
11257,585224,78
10304,562110,78
19079,843302,78
10850,577213,78
10851,577214,78
7788,477116,78
9190,517370,78
7694,472337,78
15451,713428,78
17918,793015,78
13109,635752,78
4436,341001,78
4420,335523,78
12697,627806,78
2473,231216,78
5723,401107,78
15970,735217,78
7987,486117,78
7977,485778,78
18642,824205,78
17996,795126,78
17998,795128,78
9814,531162,78
15209,711409,78
11570,600067,78
17166,768028,78
10267,560102,78
7954,485001,78
521,142043,78
3566,284204,78
8999,515301,78
15792,731301,78
2578,242001,78
11320,586102,78
1994,212302,78
18694,825402,78
2654,244241,78
18109,798626,78
7313,452002,78
9049,515767,78
11551,600048,78
11540,600037,78
2680,244901,79
8741,506222,79
8749,506310,79
2829,247656,79
10190,560022,79
11599,600096,79
11354,586210,79
15383,713303,79
11791,605801,79
1571,194105,79
6604,421306,79
8120,492109,79
3933,312403,79
8099,491885,79
7278,450331,79
18658,824236,79
445,141008,79
1654,202390,79
16039,737101,79
19179,845433,79
11659,603002,79
3965,313202,79
2267,225412,79
2269,225414,79
8695,505504,79
4481,342001,79
4996,382480,79
5701,400607,79
15614,721636,79
3256,272153,79
5321,390019,79
8567,503302,79
11947,609309,79
1445,182315,79
18843,832107,79
8350,500032,79
15549,721432,79
15613,721635,79
18897,835210,79
18444,812005,79
18370,804425,79
8396,500080,79
16663,756042,79
7960,485115,79
16395,751024,79
17838,788737,79
2584,242221,79
16709,756133,79
16629,755027,79
3222,271831,79
15803,732125,79
17043,764056,79
4742,363421,79
3025,262001,79
17064,765002,79
19188,845451,79
17109,766107,79
9009,515408,79
17987,795114,79
17331,781126,79
9039,515711,79
1916,210001,79
5605,400002,79
1609,201306,79
16343,743610,79
9334,520003,79
8256,495688,79
16980,762012,79
1876,209721,79
8473,502249,79
15246,712222,79
8189,494444,79
17465,782485,79
3511,282006,79
537,143001,79
3512,282007,79
878,151509,79
8672,505454,79
8513,502321,79
18591,822111,79
3577,284403,79
17957,794104,79
7136,443203,79
16322,743426,79
19147,845301,79
2927,249402,79
740,144601,79
15810,732141,79
8860,508211,79
11720,604302,79
17297,781017,79
17250,770017,79
17362,781319,79
17339,781136,79
1714,204101,79
15322,713122,79
3598,285205,79
7501,462001,79
18570,821109,79
11504,591344,79
10248,560082,79
3601,301001,79
11638,601204,79
9180,517297,79
5006,382721,79
4972,382415,79
33,110033,79
5223,388270,79
58,110059,80
19451,855101,80
9126,516390,80
18423,811214,80
11290,585321,80
15268,712401,80
2935,250001,80
19100,843331,80
272,127310,80
19047,843111,80
3220,271825,80
3233,271872,80
8819,507167,80
3214,271802,80
18451,813106,80
1567,194101,80
8020,486886,80
3330,273303,80
17829,788724,80
2213,224203,80
4900,380004,80
16876,759132,80
1584,201005,80
18324,803101,80
2468,231210,80
17249,770016,80
10283,561203,80
10259,560093,80
16492,754001,80
9390,521201,80
12266,621312,80
1996,212305,80
11333,586119,80
2643,244001,80
2604,243201,80
15519,721211,80
6714,423701,80
8760,506332,80
7160,444107,80
7176,444306,80
17147,767065,80
12820,629157,80
1658,202394,80
6001,412210,80
4510,342311,80
15224,712123,80
8596,504215,80
10252,560086,80
7361,454773,80
5709,400703,80
9018,515501,80
3027,262122,80
13111,635801,80
19164,845417,80
11171,583223,80
8832,507211,80
17539,784112,80
7702,473101,80
3998,313704,80
8917,509153,80
3967,313204,80
10990,581104,80
7440,458441,80
16416,752023,80
9811,531133,80
8704,505530,80
18660,824301,80
15123,700128,80
444,141007,80
8479,502269,80
17501,783348,80
10802,577006,80
11798,606104,80
17758,787058,80
19189,845452,80
7294,451224,80
8260,495692,80
18553,816108,80
19190,845453,80
17456,782448,80
8347,500029,80
21,110021,80
10798,577002,80
10325,562157,80
1756,206128,80
16515,754031,81
2171,224121,81
3400,275303,81
271,127309,81
2006,212601,81
17630,785614,81
15462,713515,81
9321,518533,81
8216,495118,81
10401,571107,81
19099,843330,81
1944,210429,81
6204,414001,81
16001,736123,81
11617,600117,81
11495,591309,81
11492,591306,81
4643,361010,81
18573,821112,81
13130,635901,81
10544,572129,81
2274,226003,81
6167,413606,81
309,132103,81
18703,825411,81
19150,845304,81
8864,508218,81
12101,614019,81
7147,443404,81
11461,591226,81
8547,503185,81
19093,843324,81
7312,452001,81
7325,452016,81
3678,303004,81
11489,591303,81
10864,577227,81
16459,752100,81
16540,754132,81
8328,500009,81
15612,721634,81
6839,431105,81
3191,271305,81
15745,723202,81
15796,732101,81
3005,261201,81
15718,723131,81
8148,493559,81
17139,767040,81
17142,767045,81
89,110092,81
2850,248001,81
11275,585306,81
15720,723133,81
2337,227805,81
19008,841427,81
8475,502255,81
8504,502307,81
7297,451331,81
11713,604204,81
15523,721242,81
18,110018,81
2107,222001,81
8164,493996,81
19359,852107,81
135,122105,81
145,122508,81
6843,431111,81
6848,431116,81
17819,788701,81
16,110016,82
16620,755017,82
11292,585323,82
7413,457661,82
16645,756023,82
11165,583217,82
1843,209208,82
15373,713212,82
5767,402109,82
5650,400057,82
11143,583124,82
1790,207246,82
12263,621308,82
2180,224135,82
16463,752104,82
2207,224188,82
8034,487337,82
3193,271307,82
17827,788722,82
8737,506169,82
18327,803109,82
8751,506314,82
9031,515621,82
19153,845307,82
15880,734003,82
10535,572120,82
230,125112,82
4046,321201,82
4048,321203,82
10565,572216,82
16912,761020,82
16375,751003,82
1580,201001,82
16407,752014,82
2248,225206,82
7048,441614,82
114,122001,82
15725,723145,82
17452,782442,82
10505,571602,82
11112,582118,82
9689,524305,82
2993,251319,82
11168,583220,82
11277,585308,82
18007,795138,82
1666,202412,82
5708,400702,82
10256,560090,82
17359,781316,82
8847,508113,82
12715,627859,82
1897,209801,82
11591,600088,82
12840,629177,82
18271,802134,82
15060,700065,82
10268,560103,82
2582,242127,82
8627,505102,82
18674,825311,82
11767,605202,82
15408,713346,82
15397,713334,82
2812,247001,82
8488,502281,82
15162,711104,82
9338,520010,82
18418,811201,82
17823,788712,82
6891,431503,82
18888,835201,82
8344,500026,82
10327,562160,82
10344,563125,82
16609,755006,82
16647,756025,82
11401,590006,82
11423,591115,82
11410,591101,82
11413,591104,82
1427,182143,82
7396,456770,82
8778,506381,82
15336,713144,82
11462,591227,82
11478,591243,82
15324,713124,82
15326,713126,82
2936,250002,82
11475,591240,83
15587,721505,83
11744,605004,83
1442,182311,83
6893,431505,83
16599,754292,83
8212,495113,83
8345,500027,83
10524,572106,83
17390,781360,83
11321,586103,83
17383,781349,83
8390,500074,83
3492,281302,83
11615,600115,83
4731,363030,83
11592,600089,83
19250,847306,83
9664,524132,83
19148,845302,83
11963,609602,83
18635,824127,83
16030,736182,83
17168,768030,83
9536,522614,83
11343,586129,83
17513,783376,83
5612,400009,83
9058,515842,83
11754,605014,83
15997,736101,83
16288,743354,83
18238,801304,83
18178,799263,83
9259,518124,83
1995,212303,83
17945,793150,83
900,152116,83
13704,671531,83
16707,756131,83
2074,221308,83
3318,273164,83
16693,756117,83
45,110045,83
5340,391150,83
18404,805129,83
8362,500044,83
11820,606305,83
8196,494552,83
16018,736169,83
15488,721140,83
19103,843334,83
8413,500097,83
2701,245408,83
15495,721147,83
18900,835213,83
3360,274304,83
17826,788720,83
18770,828401,83
19151,845305,83
3441,276402,83
11003,581118,83
11670,603109,83
7438,458339,83
2215,224205,84
1946,210431,84
11664,603103,84
11338,586124,84
5618,400015,84
4809,364750,84
11711,604202,84
19186,845449,84
5507,394716,84
10490,571442,84
9657,524121,84
15606,721628,84
7443,458553,84
11663,603102,84
5763,402105,84
2409,229402,84
8160,493889,84
2842,247771,84
11286,585317,84
19367,852115,84
16681,756083,84
18413,811104,84
19277,848114,84
11291,585322,84
11151,583132,84
10319,562130,84
8225,495442,84
1974,212106,84
2677,244715,84
17655,785670,84
8335,500016,84
3544,283203,84
18821,831003,84
19431,854315,84
40,110040,84
3495,281306,84
11267,585290,84
11580,600077,84
11719,604301,84
8705,505531,84
8844,508105,84
7304,451449,84
18091,798601,84
8831,507210,84
11357,586213,84
1604,201301,84
8699,505525,84
18479,813211,84
9069,516101,84
18002,795132,84
17135,767035,84
11278,585309,84
4618,360510,84
11147,583128,84
6902,431514,84
15136,700141,84
11877,607203,85
4714,362550,85
18630,824121,85
8308,497442,85
18427,811304,85
421,140401,85
11416,591108,85
8395,500079,85
15193,711312,85
15717,723130,85
16229,743127,85
15530,721260,85
5273,389146,85
9402,521230,85
2931,249407,85
19369,852121,85
17224,769001,85
10370,570007,85
17227,769004,85
16472,752114,85
5754,401607,85
9314,518502,85
8430,501143,85
398,140103,85
1725,205130,85
15869,733209,85
9051,515775,85
8249,495674,85
18160,799201,85
10169,560001,85
1605,201302,85
9992,533449,85
7737,473885,85
7714,473330,85
8761,506342,85
10262,560096,85
4339,333031,85
10001,534001,85
16301,743377,85
8067,490036,85
11573,600070,85
11355,586211,85
8703,505529,85
8700,505526,85
11356,586212,85
8520,502336,85
4924,380055,85
9767,531001,85
4094,322203,85
13321,638183,85
6826,431002,85
16606,755003,85
9789,531055,85
18430,811308,85
15207,711405,85
8651,505305,85
4908,380015,85
18562,821101,85
4918,380028,85
2648,244222,85
2401,229306,85
9020,515521,85
4434,335804,85
8830,507209,85
9170,517214,86
10847,577204,86
9881,533001,86
8334,500015,86
7298,451332,86
5899,410221,86
10522,572104,86
15354,713166,86
11161,583213,86
5635,400033,86
17132,767032,86
8670,505452,86
4433,335803,86
9033,515641,86
17483,783134,86
13110,635754,86
5616,400013,86
8725,506135,86
8711,506005,86
11349,586205,86
6607,421312,86
8907,509126,86
4909,380016,86
15711,723103,86
11716,604207,86
6815,425452,86
11383,587201,86
16661,756040,86
8387,500070,86
11714,604205,86
4712,362530,86
4997,382481,86
17820,788709,86
8496,502295,86
8400,500084,86
770,145025,86
15212,711412,86
7485,461223,86
11132,583113,86
3506,282001,86
8008,486661,86
136,122107,86
8773,506367,86
18354,804401,86
8038,487661,86
9651,524001,86
15497,721149,86
19140,845101,86
9026,515571,86
12461,625009,86
1734,205261,86
15849,733141,86
10492,571444,86
12388,623701,86
1787,207243,86
11248,585215,86
15544,721427,86
9013,515425,86
2830,247661,86
18988,841407,86
8935,509311,86
15534,721304,86
11710,604201,86
5289,389240,86
13176,636202,86
5209,388180,87
6858,431127,87
10800,577004,87
7945,484661,87
8405,500089,87
8199,494635,87
16431,752055,87
1438,182205,87
18369,804424,87
8858,508207,87
11239,585105,87
18164,799205,87
5683,400091,87
18135,799104,87
208,125047,87
17614,785104,87
5693,400103,87
15883,734006,87
10893,577429,87
1999,212401,87
18834,831017,87
7691,472246,87
1514,191201,87
11472,591237,87
15870,733210,87
11576,600073,87
3444,276405,87
16052,737126,87
8168,494111,87
11790,605766,87
18540,815352,87
8658,505331,87
7170,444203,87
12808,629001,87
1657,202393,87
12809,629002,87
4904,380008,87
17542,784115,87
9336,520007,87
9382,521175,87
1612,201309,87
8745,506252,87
10520,572102,87
10186,560018,87
9660,524126,87
15547,721430,87
17537,784110,87
7130,443103,87
15023,700028,87
8414,500098,87
16120,741316,87
15823,732208,87
7819,480334,87
16685,756100,87
9538,522616,87
8348,500030,87
5413,393050,87
15611,721633,88
15297,712512,88
8859,508210,88
8204,494771,88
16617,755014,88
7986,486115,88
19211,847107,88
7720,473443,88
15553,721436,88
13126,635851,88
15436,713403,88
11427,591119,88
13127,635852,88
15461,713514,88
15492,721144,88
16884,760003,88
10616,573211,88
10223,560057,88
8039,487770,88
10207,560040,88
9901,533212,88
8498,502300,88
11771,605401,88
12720,627953,88
15714,723127,88
8951,509351,88
16697,756121,88
8817,507165,88
5046,383245,88
9555,523105,88
17138,767039,88
18381,804452,88
7993,486333,88
8823,507182,88
9047,515765,88
8132,493225,88
2376,229126,88
7472,460663,88
18633,824124,88
6832,431008,88
2088,221502,88
11141,583122,88
2090,221505,88
10324,562149,89
15865,733201,89
10585,573116,89
17260,770033,89
17120,767019,89
5724,401201,89
15836,733123,89
15474,721125,89
2397,229302,89
11334,586120,89
7717,473335,89
15831,732216,89
1509,191112,89
1544,193121,89
6797,425413,89
8766,506348,89
16627,755025,89
8785,507111,89
18595,822115,89
8257,495689,89
11172,583224,89
8616,504307,89
8846,508112,89
10406,571114,89
19192,845455,89
8588,504203,89
13697,671321,89
8663,505405,89
3370,274408,89
4929,380061,89
18994,841413,89
1933,210209,89
933,160103,89
9458,522101,89
8928,509215,89
2191,224153,89
18956,841227,89
8866,508222,89
8035,487441,89
8037,487555,89
7756,475110,89
16333,743456,89
2338,227806,89
18655,824233,89
8748,506303,89
8338,500019,89
16614,755011,89
2173,224123,90
11000,581115,90
11437,591129,90
8466,502210,90
16051,737121,90
4757,363650,90
8674,505460,90
10489,571441,90
8770,506356,90
18596,822116,90
15875,733215,90
10260,560094,90
8758,506330,90
9585,523201,90
15019,700024,90
16412,752019,90
16280,743336,90
11404,590010,90
15563,721446,90
6793,425409,90
8694,505503,90
4903,380007,90
6127,413501,90
13101,635653,90
15105,700110,90
18700,825408,90
1620,202001,90
8456,502108,90
17930,793106,90
8899,509001,90
4700,362255,90
1835,209121,90
16462,752103,90
8081,491332,90
5268,389110,90
19437,854327,90
1979,212202,90
16562,754205,90
15543,721426,90
19417,854201,90
16657,756036,90
15604,721626,90
11390,587301,90
18356,804403,90
5291,389260,90
9812,531149,90
16701,756125,90
5047,383246,90
8499,502301,90
2075,221309,90
15135,700140,90
8138,493338,90
16648,756026,90
17136,767037,90
11323,586108,90
894,152101,90
3807,305901,90
16259,743263,90
8293,497116,90
1599,201102,90
17840,788801,90
8435,501218,90
1718,204213,91
16250,743235,91
8028,487114,91
2228,224234,91
16465,752106,91
17806,788150,91
9216,517507,91
11329,586115,91
17116,767002,91
1536,192303,91
11258,585225,91
11635,601201,91
3955,313011,91
12173,614902,91
8665,505416,91
15205,711403,91
18823,831005,91
18824,831006,91
9775,531024,91
